bidder_id,lot_id,auction_id,amount,name,address,auction_id,auction_name,city,item_description
30,20,2,1081,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,1990 Honda Prelude
35,1,4,1082,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Old lamp
10,23,1,1082,Hugh MacDonlevy,"28 Rd 1 SW, Waterville,wa, 98858  United States",1,Mcdougall Auctions,Winnipeg,1992 Nissan Silvia
15,21,4,1088,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1992 Toyota MR2
10,16,4,1091,Hugh MacDonlevy,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,Grandma's candy dish
15,23,1,1093,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1992 Nissan Silvia
19,9,4,1097,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1990 Massey Fergison
23,1,1,1097,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Old lamp
11,13,3,1098,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",3,Selkirk Auctioneers,Selkirk,A pile of catalytic converters
20,22,4,1098,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1993 Toyota Soarer
12,23,2,1098,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",2,Penner Auctions,Steinbach,1992 Nissan Silvia
37,19,2,1099,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,3 winter tires
17,2,2,1100,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",2,Penner Auctions,Steinbach,Fancy stuffed Winnie the Pooh
11,3,4,1100,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",4,Allied Auto Auctions,Winnipeg,VCR
23,9,4,1101,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1990 Massey Fergison
37,24,3,1102,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1995 Subaru WRX
13,5,4,1103,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,Beer Stein
24,9,3,1106,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1990 Massey Fergison
11,13,1,1106,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",1,Mcdougall Auctions,Winnipeg,A pile of catalytic converters
26,1,3,1106,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Old lamp
38,25,3,1108,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1999 Mazda RX-7
38,8,2,1112,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",2,Penner Auctions,Steinbach,National Geographic Magazines 1988-1996
19,2,1,1115,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
2,19,4,1119,Leo O'Mangan,"16 Buckingham Square, Maysville,ky, 41056  United States",4,Allied Auto Auctions,Winnipeg,3 winter tires
25,23,1,1125,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",1,Mcdougall Auctions,Winnipeg,1992 Nissan Silvia
5,24,2,1126,Samuel Mitchell,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,1995 Subaru WRX
30,3,2,1128,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,VCR
23,25,3,1129,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1999 Mazda RX-7
35,3,3,1131,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,VCR
36,18,4,1137,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Box of nuts and bolts
37,4,2,1140,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,Gramophone
32,18,4,1140,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Box of nuts and bolts
34,4,3,1141,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Gramophone
25,8,3,1141,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",3,Selkirk Auctioneers,Selkirk,National Geographic Magazines 1988-1996
39,2,1,1142,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
26,18,3,1148,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Box of nuts and bolts
23,18,3,1152,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Box of nuts and bolts
24,21,1,1153,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1992 Toyota MR2
30,18,3,1155,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Box of nuts and bolts
38,9,4,1160,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1990 Massey Fergison
25,11,4,1160,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
27,14,4,1161,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,3 broken push mowers
32,17,2,1162,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,Toolbox
23,18,1,1164,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Box of nuts and bolts
13,18,4,1167,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,Box of nuts and bolts
25,9,4,1170,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",4,Allied Auto Auctions,Winnipeg,1990 Massey Fergison
22,3,2,1171,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,VCR
26,25,3,1181,Calvino Florinio Serad Cabangon,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1999 Mazda RX-7
33,18,2,1187,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",2,Penner Auctions,Steinbach,Box of nuts and bolts
13,15,1,1187,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",1,Mcdougall Auctions,Winnipeg,Powered swather
31,4,3,1187,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Gramophone
25,8,3,1190,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",3,Selkirk Auctioneers,Selkirk,National Geographic Magazines 1988-1996
3,26,3,1194,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",3,Selkirk Auctioneers,Selkirk,1992 Nissan Figaro
30,6,2,1203,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,Box of polka records
28,26,2,1204,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,1992 Nissan Figaro
22,25,4,1204,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1999 Mazda RX-7
35,24,1,1209,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1995 Subaru WRX
37,16,4,1209,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Grandma's candy dish
10,4,4,1210,Hugh MacDonlevy,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,Gramophone
19,26,3,1210,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1992 Nissan Figaro
30,11,4,1213,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Riding Lawnmower
24,11,2,1217,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,Riding Lawnmower
11,4,2,1217,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",2,Penner Auctions,Steinbach,Gramophone
33,19,3,1217,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,3 winter tires
19,1,1,1226,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Old lamp
8,23,2,1226,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,1992 Nissan Silvia
39,11,3,1229,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Riding Lawnmower
1,9,2,1235,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",2,Penner Auctions,Steinbach,1990 Massey Fergison
5,4,3,1237,Samuel Mitchell,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,Gramophone
36,19,4,1238,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,3 winter tires
16,25,1,1242,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",1,Mcdougall Auctions,Winnipeg,1999 Mazda RX-7
32,24,3,1242,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1995 Subaru WRX
30,23,2,1243,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,1992 Nissan Silvia
25,19,2,1246,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",2,Penner Auctions,Steinbach,3 winter tires
33,4,4,1249,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Gramophone
24,26,1,1249,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1992 Nissan Figaro
21,2,2,1251,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,Fancy stuffed Winnie the Pooh
12,6,4,1252,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,Box of polka records
13,9,3,1267,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",3,Selkirk Auctioneers,Selkirk,1990 Massey Fergison
34,14,3,1268,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,3 broken push mowers
7,9,4,1270,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",4,Allied Auto Auctions,Winnipeg,1990 Massey Fergison
29,10,1,1271,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1970 Honda Moped
34,19,1,1271,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,3 winter tires
34,4,4,1272,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Gramophone
6,8,3,1275,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,National Geographic Magazines 1988-1996
27,7,3,1279,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,Guiness Book of World Records 1998
12,14,3,1279,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",3,Selkirk Auctioneers,Selkirk,3 broken push mowers
11,5,4,1280,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",4,Allied Auto Auctions,Winnipeg,Beer Stein
12,12,4,1280,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,5 definitely not stolen bicycles
33,5,3,1281,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Beer Stein
8,17,4,1290,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,Toolbox
31,8,4,1293,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",4,Allied Auto Auctions,Winnipeg,National Geographic Magazines 1988-1996
17,12,4,1295,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",4,Allied Auto Auctions,Winnipeg,5 definitely not stolen bicycles
3,3,2,1297,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",2,Penner Auctions,Steinbach,VCR
6,2,3,1298,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,Fancy stuffed Winnie the Pooh
8,12,3,1302,Richard O'Shiel,"28 Rd 1 SW, Waterville,wa, 98858  United States",3,Selkirk Auctioneers,Selkirk,5 definitely not stolen bicycles
28,24,3,1308,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,1995 Subaru WRX
21,16,3,1310,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Grandma's candy dish
35,19,3,1310,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,3 winter tires
30,7,1,1311,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Guiness Book of World Records 1998
12,3,4,1311,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",4,Allied Auto Auctions,Winnipeg,VCR
22,25,4,1313,Cayden Aaron Ibrahim Ceniza,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1999 Mazda RX-7
38,21,4,1314,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",4,Allied Auto Auctions,Winnipeg,1992 Toyota MR2
39,24,2,1316,Carlotta Benita Aniban Alejo,"11 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",2,Penner Auctions,Steinbach,1995 Subaru WRX
3,10,2,1324,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",2,Penner Auctions,Steinbach,1970 Honda Moped
33,8,3,1325,Taliyah Kenna Smith Valle,"333 Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,National Geographic Magazines 1988-1996
17,8,3,1327,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",3,Selkirk Auctioneers,Selkirk,National Geographic Magazines 1988-1996
7,4,1,1328,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",1,Mcdougall Auctions,Winnipeg,Gramophone
17,4,4,1331,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",4,Allied Auto Auctions,Winnipeg,Gramophone
34,13,3,1331,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,A pile of catalytic converters
16,1,1,1333,Aoibhín O'Higgins,"22 Central Street, City Of Waterloo, On, Canada",1,Mcdougall Auctions,Winnipeg,Old lamp
9,17,4,1333,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,Toolbox
1,7,1,1335,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",1,Mcdougall Auctions,Winnipeg,Guiness Book of World Records 1998
6,24,3,1336,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",3,Selkirk Auctioneers,Selkirk,1995 Subaru WRX
15,16,2,1336,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",2,Penner Auctions,Steinbach,Grandma's candy dish
20,10,2,1338,Max Joaquin Singco Buenaventura,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,1970 Honda Moped
28,8,2,1338,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,National Geographic Magazines 1988-1996
25,24,4,1347,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",4,Allied Auto Auctions,Winnipeg,1995 Subaru WRX
30,17,1,1347,Eldora Bianca Tengco Acuesta,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,Toolbox
25,1,2,1349,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",2,Penner Auctions,Steinbach,Old lamp
27,3,2,1349,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,VCR
38,12,4,1351,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",4,Allied Auto Auctions,Winnipeg,5 definitely not stolen bicycles
18,13,3,1351,Orla MacColgan,"67543 Harvey Crescent, City Of Mississauga, On, Canada",3,Selkirk Auctioneers,Selkirk,A pile of catalytic converters
25,14,1,1353,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",1,Mcdougall Auctions,Winnipeg,3 broken push mowers
3,9,3,1355,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",3,Selkirk Auctioneers,Selkirk,1990 Massey Fergison
18,16,2,1357,Orla MacColgan,"67543 Harvey Crescent, City Of Mississauga, On, Canada",2,Penner Auctions,Steinbach,Grandma's candy dish
23,7,3,1360,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Guiness Book of World Records 1998
38,6,3,1363,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",3,Selkirk Auctioneers,Selkirk,Box of polka records
17,24,4,1363,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",4,Allied Auto Auctions,Winnipeg,1995 Subaru WRX
11,23,2,1364,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",2,Penner Auctions,Steinbach,1992 Nissan Silvia
21,9,2,1367,Toby Reyes Sariua Monteloyola,"555 Chemin Demers, Lévis, Qc, Canada",2,Penner Auctions,Steinbach,1990 Massey Fergison
29,15,4,1367,Thomas Lukas Gallóra Pamplona,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Powered swather
35,25,3,1367,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1999 Mazda RX-7
3,5,1,1369,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",1,Mcdougall Auctions,Winnipeg,Beer Stein
36,2,4,1370,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
15,21,1,1370,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1992 Toyota MR2
12,11,3,1374,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",3,Selkirk Auctioneers,Selkirk,Riding Lawnmower
37,20,4,1374,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",4,Allied Auto Auctions,Winnipeg,1990 Honda Prelude
11,5,4,1383,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",4,Allied Auto Auctions,Winnipeg,Beer Stein
12,22,3,1384,Harper O'Hart,"322 Burton Street, Powell River, Bc, Canada",3,Selkirk Auctioneers,Selkirk,1993 Toyota Soarer
35,10,2,1387,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",2,Penner Auctions,Steinbach,1970 Honda Moped
27,19,3,1396,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",3,Selkirk Auctioneers,Selkirk,3 winter tires
9,18,2,1398,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,Box of nuts and bolts
6,4,1,1398,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",1,Mcdougall Auctions,Winnipeg,Gramophone
17,5,3,1399,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",3,Selkirk Auctioneers,Selkirk,Beer Stein
27,4,4,1399,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Gramophone
23,19,3,1402,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",3,Selkirk Auctioneers,Selkirk,3 winter tires
7,11,2,1403,Brendan O'Healy,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,Riding Lawnmower
9,26,4,1406,Austin Brennan,"28 Rd 1 SW, Waterville,wa, 98858  United States",4,Allied Auto Auctions,Winnipeg,1992 Nissan Figaro
31,23,2,1412,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,1992 Nissan Silvia
25,2,2,1416,Kolton Ginebra Ampuan Fajardo,"9987 Natal Street, Vancouver, Bc, Canada",2,Penner Auctions,Steinbach,Fancy stuffed Winnie the Pooh
35,4,4,1416,Eskama Alaina Wood Manabat,"444B Carré Édouard, Saint-césaire, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Gramophone
36,14,2,1419,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,3 broken push mowers
34,2,1,1422,Bridget Geavonna Cadar Montano,"444 Carré Édouard, Saint-césaire, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
31,2,2,1422,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,Fancy stuffed Winnie the Pooh
31,2,4,1423,Nixzaliz Madisen Gosum Etrone,"76543 Fairmont Terrace South, Lethbridge, Ab, Canada",4,Allied Auto Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
10,19,2,1428,Hugh MacDonlevy,"28 Rd 1 SW, Waterville,wa, 98858  United States",2,Penner Auctions,Steinbach,3 winter tires
17,20,2,1429,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",2,Penner Auctions,Steinbach,1990 Honda Prelude
28,14,2,1430,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,3 broken push mowers
3,7,1,1432,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",1,Mcdougall Auctions,Winnipeg,Guiness Book of World Records 1998
38,9,3,1434,Eleanora Celina Cuajunco Dulay,"568 Chemin Des Quatre-pattes, Grand-remous, Qc, Canada",3,Selkirk Auctioneers,Selkirk,1990 Massey Fergison
19,1,4,1435,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Old lamp
19,18,1,1436,Alannah Miley,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Box of nuts and bolts
3,2,4,1438,Victor O'Concannon,"4 Ranch K Lane, Nemo,sd, 53359  United States",4,Allied Auto Auctions,Winnipeg,Fancy stuffed Winnie the Pooh
28,9,1,1439,George Gracia Janani Borja,"123 South Railway Avenue, Chin, Ab, Canada",1,Mcdougall Auctions,Winnipeg,1990 Massey Fergison
23,7,1,1441,Braulio Daunte Nacu Acuña,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,Guiness Book of World Records 1998
24,20,1,1442,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",1,Mcdougall Auctions,Winnipeg,1990 Honda Prelude
32,20,2,1444,Celesta Micah Marapao Batac,"22 Fairmont Terrace South, Lethbridge, Ab, Canada",2,Penner Auctions,Steinbach,1990 Honda Prelude
15,8,3,1450,Lena O'Neill,"12 58a Avenue, Lloydminster, Ab, Canada",3,Selkirk Auctioneers,Selkirk,National Geographic Magazines 1988-1996
1,18,4,1451,Tom O'Kirwan,"2 Salt Lake Street, North Las Vegas,nv, 89030  United States",4,Allied Auto Auctions,Winnipeg,Box of nuts and bolts
24,4,4,1457,Lisandro Elias Chincuanco Tolosa,"555 Chemin Demers, Lévis, Qc, Canada",4,Allied Auto Auctions,Winnipeg,Gramophone
6,21,2,1459,Darragh Sheahan,"13 Salt Kettle, Sandwich,ma, 2563  United States",2,Penner Auctions,Steinbach,1992 Toyota MR2
17,8,4,1459,Margaret O'Shiel,"334 Alexander Avenue, Township Of James, On, Canada",4,Allied Auto Auctions,Winnipeg,National Geographic Magazines 1988-1996
37,6,2,1467,Fernanda Liberty Macapodi Diwata,"344 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,Box of polka records
36,6,2,1468,Evelyn Gisselle Alonto Capulong,"533 Reunion Common North-west, Airdrie, Ab, Canada",2,Penner Auctions,Steinbach,Box of polka records
27,13,2,1469,Felippe German Hussein Bautista,"123 South Railway Avenue, Chin, Ab, Canada",2,Penner Auctions,Steinbach,A pile of catalytic converters
11,4,2,1469,Cora Murry,"12 Oak Street, Town Of Caledon, On, Canada",2,Penner Auctions,Steinbach,Gramophone
13,8,3,1474,Mila Ahren,"322 Burton Street, Powell River, Bc, Canada",3,Selkirk Auctioneers,Selkirk,National Geographic Magazines 1988-1996
